id,location,date,avg_volume,status,predicted_avg_volume
1259,Airport Road,6/6/23,518.75,High,
2101,Airport Road,6/6/23,518.75,High,
3312,Airport Road,6/6/23,518.75,High,
5067,Airport Road,6/6/23,518.75,High,
1548,Airport Road,6/7/23,202,Normal,
2515,Airport Road,6/7/23,202,Normal,
3927,Airport Road,6/7/23,202,Normal,
267,Airport Road,6/8/23,510,High,
918,Airport Road,6/8/23,510,High,
1613,Airport Road,6/8/23,510,High,
2608,Airport Road,6/8/23,510,High,
4058,Airport Road,6/8/23,510,High,
741,Airport Road,6/10/23,418,High,
1392,Airport Road,6/10/23,418,High,
2299,Airport Road,6/10/23,418,High,
3619,Airport Road,6/10/23,418,High,
5516,Airport Road,6/10/23,418,High,
326,Airport Road,6/11/23,574.5,High,
977,Airport Road,6/11/23,574.5,High,
1692,Airport Road,6/11/23,574.5,High,
2717,Airport Road,6/11/23,574.5,High,
4201,Airport Road,6/11/23,574.5,High,
295,Airport Road,6/13/23,529,High,
946,Airport Road,6/13/23,529,High,
1654,Airport Road,6/13/23,529,High,
2668,Airport Road,6/13/23,529,High,
4140,Airport Road,6/13/23,529,High,
339,Airport Road,6/14/23,798,High,
990,Airport Road,6/14/23,798,High,
1708,Airport Road,6/14/23,798,High,
2741,Airport Road,6/14/23,798,High,
4242,Airport Road,6/14/23,798,High,
649,Airport Road,6/15/23,258,Normal,
1300,Airport Road,6/15/23,258,Normal,
2156,Airport Road,6/15/23,459,High,
3400,Airport Road,6/15/23,459,High,
5193,Airport Road,6/15/23,459,High,
746,Airport Road,6/17/23,58,Normal,
1397,Airport Road,6/17/23,58,Normal,
2308,Airport Road,6/17/23,58,Normal,
3631,Airport Road,6/17/23,58,Normal,
5535,Airport Road,6/17/23,58,Normal,
576,Airport Road,6/20/23,403,High,
1227,Airport Road,6/20/23,403,High,
2057,Airport Road,6/20/23,382,High,
3251,Airport Road,6/20/23,382,High,
4981,Airport Road,6/20/23,382,High,
761,Airport Road,6/21/23,671,High,
1412,Airport Road,6/21/23,671,High,
2328,Airport Road,6/21/23,416.5,High,
3660,Airport Road,6/21/23,416.5,High,
5571,Airport Road,6/21/23,416.5,High,
537,Airport Road,6/22/23,629,High,
1188,Airport Road,6/22/23,629,High,
1998,Airport Road,6/22/23,449,High,
3172,Airport Road,6/22/23,449,High,
4866,Airport Road,6/22/23,449,High,
372,Airport Road,6/23/23,458.5,High,
1023,Airport Road,6/23/23,458.5,High,
1755,Airport Road,6/23/23,361.333,High,
2808,Airport Road,6/23/23,361.333,High,
4354,Airport Road,6/23/23,361.333,High,
705,Airport Road,6/25/23,724,High,
1356,Airport Road,6/25/23,724,High,
2239,Airport Road,6/25/23,724,High,
3523,Airport Road,6/25/23,724,High,
5368,Airport Road,6/25/23,724,High,
310,Airport Road,6/27/23,668,High,
961,Airport Road,6/27/23,668,High,
1671,Airport Road,6/27/23,381,High,
2689,Airport Road,6/27/23,381,High,
4169,Airport Road,6/27/23,381,High,
289,Airport Road,6/28/23,252,Normal,
940,Airport Road,6/28/23,252,Normal,
1645,Airport Road,6/28/23,266,Normal,
2653,Airport Road,6/28/23,266,Normal,
4117,Airport Road,6/28/23,266,Normal,
703,Airport Road,6/29/23,295,Normal,
1354,Airport Road,6/29/23,295,Normal,
2237,Airport Road,6/29/23,475,High,
3521,Airport Road,6/29/23,475,High,
5366,Airport Road,6/29/23,475,High,
1616,Airport Road,7/2/23,727,High,
2611,Airport Road,7/2/23,727,High,
4061,Airport Road,7/2/23,727,High,
1776,Airport Road,7/3/23,575,High,
2837,Airport Road,7/3/23,575,High,
4388,Airport Road,7/3/23,575,High,
2130,Airport Road,7/15/23,764.5,High,
3365,Airport Road,7/15/23,764.5,High,
5138,Airport Road,7/15/23,764.5,High,
2227,Airport Road,7/18/23,469,High,
3504,Airport Road,7/18/23,469,High,
5340,Airport Road,7/18/23,469,High,
1975,Airport Road,7/19/23,797,High,
3136,Airport Road,7/19/23,797,High,
4817,Airport Road,7/19/23,797,High,
1969,Airport Road,7/20/23,589.5,High,
3127,Airport Road,7/20/23,589.5,High,
4805,Airport Road,7/20/23,589.5,High,
1583,Airport Road,7/21/23,85,Normal,
2566,Airport Road,7/21/23,85,Normal,
4001,Airport Road,7/21/23,85,Normal,
1759,Airport Road,7/22/23,738,High,
2812,Airport Road,7/22/23,738,High,
4358,Airport Road,7/22/23,738,High,
1565,Airport Road,7/23/23,526,High,
2539,Airport Road,7/23/23,526,High,
3963,Airport Road,7/23/23,526,High,
2244,Airport Road,7/24/23,385,High,
3529,Airport Road,7/24/23,385,High,
5377,Airport Road,7/24/23,385,High,
2259,Airport Road,7/25/23,504,High,
3550,Airport Road,7/25/23,504,High,
5406,Airport Road,7/25/23,504,High,
2247,Airport Road,8/5/23,180,Normal,
3535,Airport Road,8/5/23,180,Normal,
5385,Airport Road,8/5/23,180,Normal,
1956,Airport Road,8/8/23,181,Normal,
3105,Airport Road,8/8/23,181,Normal,
4766,Airport Road,8/8/23,181,Normal,
1594,Airport Road,8/14/23,436,High,
2581,Airport Road,8/14/23,436,High,
4021,Airport Road,8/14/23,436,High,
2147,Airport Road,8/19/23,401,High,
3390,Airport Road,8/19/23,401,High,
5171,Airport Road,8/19/23,401,High,
1918,Airport Road,8/20/23,463,High,
3053,Airport Road,8/20/23,463,High,
4694,Airport Road,8/20/23,463,High,
2284,Airport Road,8/25/23,655,High,
3596,Airport Road,8/25/23,655,High,
5477,Airport Road,8/25/23,655,High,
1800,Airport Road,8/29/23,354,High,
2872,Airport Road,8/29/23,354,High,
4437,Airport Road,8/29/23,354,High,
2140,Airport Road,8/30/23,768,High,
3380,Airport Road,8/30/23,768,High,
5159,Airport Road,8/30/23,768,High,
1788,Airport Road,9/11/23,585,High,
2853,Airport Road,9/11/23,585,High,
4412,Airport Road,9/11/23,585,High,
1751,Airport Road,9/13/23,216,Normal,
2804,Airport Road,9/13/23,216,Normal,
4347,Airport Road,9/13/23,216,Normal,
1550,Airport Road,9/21/23,441,High,
2518,Airport Road,9/21/23,441,High,
3931,Airport Road,9/21/23,441,High,
1742,Airport Road,9/26/23,527,High,
2792,Airport Road,9/26/23,527,High,
4324,Airport Road,9/26/23,527,High,
1924,Airport Road,10/9/23,411,High,
3062,Airport Road,10/9/23,411,High,
4704,Airport Road,10/9/23,411,High,
1980,Airport Road,10/11/23,343,High,
3142,Airport Road,10/11/23,343,High,
4828,Airport Road,10/11/23,343,High,
1900,Airport Road,10/15/23,245,Normal,
3025,Airport Road,10/15/23,245,Normal,
4660,Airport Road,10/15/23,245,Normal,
2277,Airport Road,10/18/23,471,High,
3585,Airport Road,10/18/23,471,High,
5456,Airport Road,10/18/23,471,High,
1710,Airport Road,10/21/23,454,High,
2743,Airport Road,10/21/23,454,High,
4244,Airport Road,10/21/23,454,High,
2409,Airport Road,10/23/23,604,High,
3779,Airport Road,10/23/23,604,High,
5744,Airport Road,10/23/23,604,High,
2043,Airport Road,10/25/23,474,High,
3234,Airport Road,10/25/23,474,High,
4955,Airport Road,10/25/23,474,High,
2251,Airport Road,10/27/23,262,Normal,
3541,Airport Road,10/27/23,262,Normal,
5393,Airport Road,10/27/23,262,Normal,
2031,Airport Road,11/1/23,566,High,
3217,Airport Road,11/1/23,566,High,
4928,Airport Road,11/1/23,566,High,
1542,Airport Road,11/2/23,638,High,
2504,Airport Road,11/2/23,638,High,
3914,Airport Road,11/2/23,638,High,
1731,Airport Road,11/10/23,777,High,
2780,Airport Road,11/10/23,777,High,
4304,Airport Road,11/10/23,777,High,
2015,Airport Road,11/13/23,202,Normal,
3194,Airport Road,11/13/23,202,Normal,
4893,Airport Road,11/13/23,202,Normal,
1889,Airport Road,11/14/23,257,Normal,
3008,Airport Road,11/14/23,257,Normal,
4635,Airport Road,11/14/23,257,Normal,
2025,Airport Road,11/15/23,530,High,
3207,Airport Road,11/15/23,530,High,
4913,Airport Road,11/15/23,530,High,
1584,Airport Road,11/20/23,514,High,
2567,Airport Road,11/20/23,514,High,
4002,Airport Road,11/20/23,514,High,
2120,Airport Road,11/23/23,378,High,
3342,Airport Road,11/23/23,378,High,
5108,Airport Road,11/23/23,378,High,
2163,Airport Road,11/24/23,373,High,
3412,Airport Road,11/24/23,373,High,
5209,Airport Road,11/24/23,373,High,
1693,Airport Road,11/29/23,400,High,
2718,Airport Road,11/29/23,400,High,
4202,Airport Road,11/29/23,400,High,
1725,Airport Road,12/2/23,248,Normal,
2769,Airport Road,12/2/23,248,Normal,
4281,Airport Road,12/2/23,248,Normal,
2073,Airport Road,12/6/23,206,Normal,
3276,Airport Road,12/6/23,206,Normal,
5014,Airport Road,12/6/23,206,Normal,
2058,Airport Road,12/7/23,445,High,
3252,Airport Road,12/7/23,445,High,
4982,Airport Road,12/7/23,445,High,
1506,Airport Road,12/10/23,763,High,
2452,Airport Road,12/10/23,763,High,
3838,Airport Road,12/10/23,763,High,
1879,Airport Road,12/20/23,598,High,
2995,Airport Road,12/20/23,598,High,
4616,Airport Road,12/20/23,598,High,
1850,Airport Road,12/21/23,496,High,
2952,Airport Road,12/21/23,496,High,
4554,Airport Road,12/21/23,496,High,
2016,Airport Road,12/22/23,312,High,
3195,Airport Road,12/22/23,312,High,
4894,Airport Road,12/22/23,312,High,
1957,Airport Road,12/31/23,673,High,
3106,Airport Road,12/31/23,673,High,
4767,Airport Road,12/31/23,673,High,
2423,Airport Road,1/4/25,215,Normal,
3796,Airport Road,1/4/25,215,Normal,
2556,Airport Road,1/5/25,203,Normal,
3989,Airport Road,1/5/25,397.5,High,
4206,Airport Road,1/6/25,353,High,
3555,Airport Road,1/8/25,280,Normal,
5412,Airport Road,1/8/25,280,Normal,
3536,Airport Road,1/10/25,677,High,
5386,Airport Road,1/10/25,594,High,
3780,Airport Road,1/12/25,560.5,High,
5745,Airport Road,1/12/25,560.5,High,
3089,Airport Road,1/13/25,434,High,
4743,Airport Road,1/13/25,434,High,
5174,Airport Road,1/15/25,170,Normal,
4790,Airport Road,1/17/25,509,High,
4699,Airport Road,1/19/25,82,Normal,
2736,Airport Road,1/21/25,265,Normal,
4231,Airport Road,1/21/25,215,Normal,
5669,Airport Road,1/22/25,339,High,
5639,Airport Road,1/24/25,169,Normal,
2657,Airport Road,1/25/25,59,Normal,
4121,Airport Road,1/25/25,262.5,Normal,
2469,Airport Road,1/26/25,304,High,
3859,Airport Road,1/26/25,304,High,
4899,Airport Road,1/27/25,574,High,
2591,Airport Road,1/29/25,718,High,
4034,Airport Road,1/29/25,476.5,High,
3882,Airport Road,1/30/25,311,High,
2907,Airport Road,1/31/25,201,Normal,
4489,Airport Road,1/31/25,201,Normal,
3349,Airport Road,2/3/25,425.5,High,
5119,Airport Road,2/3/25,425.5,High,
3556,Airport Road,2/4/25,613,High,
5413,Airport Road,2/4/25,533.5,High,
3464,Airport Road,2/5/25,80,Normal,
5278,Airport Road,2/5/25,80,Normal,
4898,Airport Road,2/6/25,599,High,
5614,Airport Road,2/7/25,613,High,
4130,Airport Road,2/9/25,134,Normal,
5281,Airport Road,2/10/25,364,High,
5464,Airport Road,2/11/25,744,High,
2655,Airport Road,2/12/25,176,Normal,
4119,Airport Road,2/12/25,363,High,
4350,Airport Road,2/14/25,342.5,High,
3065,Airport Road,2/15/25,800,High,
4707,Airport Road,2/15/25,800,High,
3488,Airport Road,2/17/25,169,Normal,
5313,Airport Road,2/17/25,290,Normal,
3842,Airport Road,2/21/25,408,High,
3571,Airport Road,2/28/25,738,High,
5436,Airport Road,2/28/25,738,High,
3248,Airport Road,3/1/25,733,High,
4975,Airport Road,3/1/25,733,High,
4111,Airport Road,3/2/25,631,High,
4306,Airport Road,3/8/25,466,High,
5004,Airport Road,3/9/25,239,Normal,
4312,Airport Road,3/11/25,643,High,
3792,Airport Road,3/12/25,304,High,
3589,Airport Road,3/13/25,219,Normal,
5460,Airport Road,3/13/25,219,Normal,
4736,Airport Road,3/14/25,55,Normal,
4296,Airport Road,3/15/25,319,High,
4114,Airport Road,3/18/25,304,High,
3230,Airport Road,3/19/25,404,High,
4946,Airport Road,3/19/25,404,High,
4341,Airport Road,3/20/25,628,High,
4536,Airport Road,3/22/25,457,High,
3955,Airport Road,3/23/25,307,High,
3757,Airport Road,3/25/25,680,High,
5713,Airport Road,3/25/25,469.5,High,
4495,Airport Road,3/26/25,753,High,
4630,Airport Road,3/27/25,143,Normal,
5599,Airport Road,3/31/25,729,High,
5654,Airport Road,4/1/25,621.5,High,
2921,Airport Road,4/4/25,58,Normal,
4511,Airport Road,4/4/25,58,Normal,
4343,Airport Road,4/8/25,512,High,
3841,Airport Road,4/10/25,243,Normal,
3258,Airport Road,4/11/25,406,High,
4988,Airport Road,4/11/25,406,High,
3029,Airport Road,4/14/25,591,High,
4664,Airport Road,4/14/25,591,High,
5395,Airport Road,4/16/25,217,Normal,
3350,Airport Road,4/18/25,534,High,
5120,Airport Road,4/18/25,635.5,High,
4771,Airport Road,4/20/25,564,High,
2682,Airport Road,4/23/25,121,Normal,
4158,Airport Road,4/23/25,121,Normal,
4494,Airport Road,4/24/25,52,Normal,
5180,Airport Road,4/25/25,233,Normal,
3934,Airport Road,4/27/25,343.333,High,
5729,Airport Road,4/28/25,54,Normal,
4216,Airport Road,5/1/25,224,Normal,
4709,Airport Road,5/2/25,436,High,
3992,Airport Road,5/5/25,206.5,Normal,
4576,Airport Road,5/10/25,686,High,
4462,Airport Road,5/11/25,81,Normal,
4297,Airport Road,5/12/25,494,High,
3953,Airport Road,5/15/25,627,High,
3537,Airport Road,5/17/25,447.5,High,
5387,Airport Road,5/17/25,447.5,High,
5263,Airport Road,5/18/25,106,Normal,
4724,Airport Road,5/19/25,511,High,
4491,Airport Road,5/20/25,259,Normal,
3508,Airport Road,5/23/25,273,Normal,
5344,Airport Road,5/23/25,273,Normal,
4081,Airport Road,5/25/25,665.5,High,
5374,Airport Road,5/26/25,534,High,
2633,Airport Road,5/27/25,798,High,
4089,Airport Road,5/27/25,438,High,
3323,Airport Road,5/29/25,798,High,
5080,Airport Road,5/29/25,656.333,High,
3012,Airport Road,5/30/25,689,High,
4639,Airport Road,5/30/25,729.5,High,
2551,Airport Road,5/31/25,597,High,
3981,Airport Road,5/31/25,597,High,
2417,Airport Road,6/1/25,291,Normal,
3789,Airport Road,6/1/25,291,Normal,
2961,Airport Road,6/2/25,435,High,
4566,Airport Road,6/2/25,619.667,High,
3629,Airport Road,6/3/25,704,High,
5529,Airport Road,6/3/25,610,High,
3445,Airport Road,6/4/25,403,High,
5251,Airport Road,6/4/25,473.667,High,
2926,Airport Road,6/5/25,268,Normal,
4517,Airport Road,6/5/25,418,High,
5142,Airport Road,6/8/25,596,High,
2770,Airport Road,6/9/25,625,High,
4282,Airport Road,6/9/25,625,High,
3333,Airport Road,6/10/25,561,High,
5092,Airport Road,6/10/25,561,High,
5062,Airport Road,6/11/25,644,High,
2760,Airport Road,6/12/25,433,High,
4272,Airport Road,6/12/25,433,High,
5415,Airport Road,6/13/25,493.5,High,
3257,Airport Road,6/14/25,715,High,
4987,Airport Road,6/14/25,450.5,High,
1,Airport Road,6/18/25,275.5,Normal,
7,Airport Road,6/18/25,257.083,Normal,
13,Airport Road,6/18/25,271.248,Normal,
36,Airport Road,6/18/25,271.248,Normal,
242,Airport Road,6/18/25,271.248,Normal,
893,Airport Road,6/18/25,271.248,Normal,
1576,Airport Road,6/18/25,271.248,Normal,
2559,Airport Road,6/18/25,271.248,Normal,
3994,Airport Road,6/18/25,271.248,Normal,
5060,Airport Road,6/19/25,426.5,High,
5462,Airport Road,6/21/25,667,High,
3372,Airport Road,6/24/25,692,High,
5148,Airport Road,6/24/25,692,High,
2875,Airport Road,6/25/25,571,High,
4440,Airport Road,6/25/25,618.5,High,
2841,Airport Road,6/26/25,612,High,
4394,Airport Road,6/26/25,508,High,
2750,Airport Road,6/27/25,470,High,
4256,Airport Road,6/27/25,470,High,
3332,Airport Road,7/1/25,189,Normal,
5091,Airport Road,7/1/25,189,Normal,
4442,Airport Road,7/3/25,785,High,
4248,Airport Road,7/8/25,585,High,
3180,Airport Road,7/9/25,422.5,High,
4874,Airport Road,7/9/25,510.667,High,
4772,Airport Road,7/12/25,647,High,
3730,Airport Road,7/15/25,761,High,
5672,Airport Road,7/15/25,541.667,High,
2615,Airport Road,7/17/25,288,Normal,
4065,Airport Road,7/17/25,288,Normal,
2554,Airport Road,7/18/25,596,High,
3987,Airport Road,7/18/25,596,High,
5666,Airport Road,7/19/25,324.5,High,
4043,Airport Road,7/23/25,563,High,
2577,Airport Road,7/25/25,323,High,
4014,Airport Road,7/25/25,323,High,
3028,Airport Road,7/27/25,188,Normal,
4663,Airport Road,7/27/25,188,Normal,
5065,Airport Road,7/28/25,292,Normal,
2953,Airport Road,7/30/25,382,High,
4555,Airport Road,7/30/25,382,High,
4395,Airport Road,8/2/25,187,Normal,
4676,Airport Road,8/3/25,673.333,High,
4474,Airport Road,8/6/25,262,Normal,
2847,Airport Road,8/7/25,473,High,
4404,Airport Road,8/7/25,473,High,
5426,Airport Road,8/8/25,285,Normal,
2876,Airport Road,8/10/25,531,High,
4441,Airport Road,8/10/25,361.5,High,
4092,Airport Road,8/11/25,606,High,
4650,Airport Road,8/12/25,251,Normal,
2913,Airport Road,8/14/25,394,High,
4500,Airport Road,8/14/25,394,High,
3056,Airport Road,8/17/25,87,Normal,
4697,Airport Road,8/17/25,101,Normal,
4184,Airport Road,8/19/25,348,High,
4789,Airport Road,8/20/25,492,High,
2911,Airport Road,8/21/25,474,High,
4498,Airport Road,8/21/25,474,High,
4746,Airport Road,8/23/25,305,High,
4175,Airport Road,8/24/25,109,Normal,
2434,Airport Road,8/25/25,85,Normal,
3808,Airport Road,8/25/25,74,Normal,
5331,Airport Road,8/26/25,259,Normal,
3081,Airport Road,8/27/25,65,Normal,
4730,Airport Road,8/27/25,65,Normal,
3130,Airport Road,8/28/25,433,High,
4808,Airport Road,8/28/25,451.667,High,
4384,Airport Road,8/30/25,353,High,
3098,Airport Road,9/1/25,382,High,
4756,Airport Road,9/1/25,439,High,
5452,Airport Road,9/3/25,225,Normal,
4363,Airport Road,9/4/25,455,High,
4422,Airport Road,9/7/25,733,High,
3924,Airport Road,9/9/25,468,High,
2601,Airport Road,9/10/25,579,High,
4051,Airport Road,9/10/25,579,High,
5103,Airport Road,9/12/25,626.5,High,
3871,Airport Road,9/14/25,229,Normal,
5125,Airport Road,9/15/25,680,High,
5172,Airport Road,9/16/25,596,High,
4044,Airport Road,9/18/25,683,High,
3580,Airport Road,9/19/25,109,Normal,
5449,Airport Road,9/19/25,214,Normal,
2648,Airport Road,9/20/25,198,Normal,
4109,Airport Road,9/20/25,198,Normal,
3163,Airport Road,9/21/25,668,High,
4856,Airport Road,9/21/25,527,High,
4101,Airport Road,9/22/25,59,Normal,
3256,Airport Road,9/24/25,473,High,
4986,Airport Road,9/24/25,473,High,
5465,Airport Road,9/27/25,564,High,
2418,Airport Road,9/28/25,202,Normal,
3790,Airport Road,9/28/25,381,High,
4922,Airport Road,10/1/25,253,Normal,
3831,Airport Road,10/2/25,728,High,
2738,Airport Road,10/4/25,50,Normal,
4233,Airport Road,10/4/25,50,Normal,
3956,Airport Road,10/5/25,600,High,
5675,Airport Road,10/6/25,358,High,
5388,Airport Road,10/7/25,446,High,
3662,Airport Road,10/11/25,503,High,
5573,Airport Road,10/11/25,334,High,
3909,Airport Road,10/13/25,481,High,
4238,Airport Road,10/14/25,60,Normal,
2938,Airport Road,10/16/25,497.5,High,
4533,Airport Road,10/16/25,383.333,High,
2996,Airport Road,10/17/25,172,Normal,
4617,Airport Road,10/17/25,172,Normal,
2702,Airport Road,10/18/25,152,Normal,
4183,Airport Road,10/18/25,152,Normal,
4535,Airport Road,10/19/25,429.5,High,
3450,Airport Road,10/20/25,58,Normal,
5259,Airport Road,10/20/25,248.5,Normal,
5539,Airport Road,10/24/25,473.5,High,
4710,Airport Road,10/26/25,573,High,
4159,Airport Road,10/27/25,257.5,Normal,
3381,Airport Road,10/31/25,297,Normal,
5160,Airport Road,10/31/25,412,High,
5506,Airport Road,11/2/25,434,High,
5164,Airport Road,11/5/25,662,High,
5668,Airport Road,11/6/25,655,High,
4575,Airport Road,11/9/25,711,High,
4329,Airport Road,11/11/25,464,High,
2506,Airport Road,11/16/25,637,High,
3916,Airport Road,11/16/25,637,High,
3689,Airport Road,11/17/25,315,High,
5609,Airport Road,11/17/25,315,High,
5381,Airport Road,11/18/25,632,High,
5317,Airport Road,11/20/25,106,Normal,
2459,Airport Road,11/22/25,208,Normal,
3848,Airport Road,11/22/25,256.5,Normal,
2474,Airport Road,11/24/25,646,High,
3868,Airport Road,11/24/25,490.5,High,
4963,Airport Road,11/25/25,224,Normal,
5175,Airport Road,11/28/25,56,Normal,
4138,Airport Road,11/29/25,571,High,
3461,Airport Road,12/1/25,108,Normal,
5273,Airport Road,12/1/25,363.5,High,
3967,Airport Road,12/2/25,152,Normal,
4237,Airport Road,12/3/25,330,High,
3616,Airport Road,12/7/25,435,High,
5510,Airport Road,12/7/25,525.5,High,
5189,Airport Road,12/8/25,405,High,
3784,Airport Road,12/9/25,292,Normal,
3360,Airport Road,12/10/25,305,High,
5132,Airport Road,12/10/25,209.5,Normal,
3476,Airport Road,12/12/25,641,High,
5295,Airport Road,12/12/25,641,High,
4713,Airport Road,12/17/25,582,High,
2533,Airport Road,12/19/25,390,High,
3950,Airport Road,12/19/25,499.5,High,
4833,Airport Road,12/23/25,410.5,High,
